Composition,Predicted EFA,Average Formation Enthalpy,Formation Gap,Radius Mismatch,Electronegativity Mismatch,Carbon Affinity,Magnetic Disorder Risk Index,Minimum Carbide Melting Point,Average Valence Count,Carbide Formation Deviation Index,Metastable Segregation Index,norm_efa,norm_afe,norm_fg,norm_rmis,norm_xmis,norm_ca,norm_mdri,norm_mp,norm_vec,norm_cfdi,norm_msi,Normalized Score
(CrHfNbReScTa)C6,,-0.412166667,0.710833333,0.071057348,0.199220704,0.173,0,2271,5.000000000,0.422646589,-0.409,,0.431145602,0.211331139,0.409885765,0.669279378,0.000000014,0,0,0.583333331,0.254856242,0.000000000,
(CrHfNbReScTi)C6,,-0.463166667,0.659833333,0.073626886,0.197989899,0.173,0,2271,4.833333333,0.465630904,-0.409,,0.496014591,0.277049964,0.377918779,0.672172314,0.000000014,0,0,0.513888887,0.163914595,0.000000000,
(CrHfNbReScV)C6,,-0.384666667,0.738333333,0.078006286,0.199311314,0.173,0,2271,5.000000000,0.410896040,-0.409,,0.396167226,0.175894517,0.323435767,0.669066404,0.000000014,0,0,0.583333331,0.279716805,0.000000000,
(CrHfNbReScW)C6,,-0.328000000,0.795000000,0.068516963,0.356542034,0.173,0,2271,5.166666667,0.415331193,-0.409,,0.324090571,0.102873599,0.441490056,0.299504804,0.000000014,0,0,0.652777775,0.270333378,0.000000000,
(CrHfNbReScY)C6,,-0.331000000,0.792000000,0.080556725,0.235702260,0.173,0,2271,4.666666667,0.414126792,-0.409,,0.327906394,0.106739413,0.291706392,0.583531616,0.000000014,0,0,0.444444443,0.272881522,0.000000000,
(CrHfNbReScZr)C6,,-0.471333333,0.651666667,0.075105471,0.216159663,0.173,0,2271,4.833333333,0.474702246,-0.409,,0.506402109,0.287573567,0.359524077,0.629465346,0.000000014,0,0,0.513888887,0.144722414,0.000000000,
(CrHfNbReTaTi)C6,,-0.527166667,0.595833333,0.076579448,0.180523929,0.173,0,2271,5.166666667,0.461743225,-0.409,,0.577418813,0.359520647,0.341186699,0.713225053,0.000000014,0,0,0.652777775,0.172139734,0.000000000,
(CrHfNbReTaV)C6,,-0.448666667,0.674333333,0.081483178,0.180038576,0.173,0,2271,5.333333333,0.418662420,-0.409,,0.477571447,0.258365200,0.280180623,0.714365846,0.000000014,0,0,0.722222219,0.263285522,0.000000000,
(CrHfNbReTaW)C6,,-0.392000000,0.731000000,0.068801762,0.337836252,0.173,0,2271,5.500000000,0.431504345,-0.409,,0.405494793,0.185344283,0.437946945,0.343471650,0.000000014,0,0,0.791666663,0.236115942,0.000000000,
(CrHfNbReTaY)C6,,-0.395000000,0.728000000,0.077677861,0.226789183,0.173,0,2271,5.000000000,0.429898825,-0.409,,0.409310616,0.189210096,0.327521612,0.604481284,0.000000014,0,0,0.583333331,0.239512730,0.000000000,
(CrHfNbReTaZr)C6,,-0.535333333,0.587666667,0.073115408,0.204321370,0.173,0,2271,5.166666667,0.469778198,-0.409,,0.587806331,0.370044250,0.384281949,0.657290561,0.000000014,0,0,0.652777775,0.155140191,0.000000000,
(CrHfNbReTiV)C6,,-0.499666667,0.623333333,0.081104853,0.176988700,0.173,0,2271,5.166666667,0.457970766,-0.409,,0.542440437,0.324084026,0.284887269,0.721534401,0.000000014,0,0,0.652777775,0.180121102,0.000000000,
(CrHfNbReTiW)C6,,-0.443000000,0.680000000,0.073665637,0.333799674,0.173,0,2271,5.333333333,0.475851868,-0.409,,0.470363782,0.251063108,0.377436695,0.352959391,0.000000014,0,0,0.722222219,0.142290166,0.000000000,
(CrHfNbReTiY)C6,,-0.446000000,0.677000000,0.086338061,0.226396898,0.173,0,2271,4.833333333,0.474073834,-0.409,,0.474179605,0.254928922,0.219782239,0.605403325,0.000000014,0,0,0.513888887,0.146051941,0.000000000,
(CrHfNbReTiZr)C6,,-0.586333333,0.536666667,0.080807510,0.203285514,0.173,0,2271,5.000000000,0.496296842,-0.409,,0.652675320,0.435763076,0.288586440,0.659725281,0.000000014,0,0,0.583333331,0.099034862,0.000000000,
(CrHfNbReVW)C6,,-0.364500000,0.758500000,0.078433227,0.327027862,0.173,0,2271,5.500000000,0.418679173,-0.409,,0.370516416,0.149907661,0.318124293,0.368876139,0.000000014,0,0,0.791666663,0.263250078,0.000000000,
(CrHfNbReVY)C6,,-0.367500000,0.755500000,0.091211283,0.229086350,0.173,0,2271,5.000000000,0.417222063,-0.409,,0.374332239,0.153773474,0.159155701,0.599081927,0.000000014,0,0,0.583333331,0.266332877,0.000000000,
(CrHfNbReVZr)C6,,-0.507833333,0.615166667,0.085728297,0.204939015,0.173,0,2271,5.166666667,0.466552397,-0.409,,0.552827954,0.334607629,0.227368161,0.655838822,0.000000014,0,0,0.652777775,0.161964999,0.000000000,
(CrHfNbReWY)C6,,-0.310833333,0.812166667,0.077448490,0.381517438,0.173,0,2271,5.166666667,0.419276924,-0.409,,0.302255584,0.080752557,0.330375168,0.240801580,0.000000014,0,0,0.652777775,0.261985421,0.000000000,
(CrHfNbReWZr)C6,,-0.451166667,0.671833333,0.072378627,0.361405436,0.173,0,2271,5.333333333,0.485071616,-0.409,,0.480751300,0.261586711,0.393448061,0.288073664,0.000000014,0,0,0.722222219,0.122784004,0.000000000,
(CrHfNbReYZr)C6,,-0.454166667,0.668833333,0.079651641,0.239054852,0.173,0,2271,4.833333333,0.483276807,-0.409,,0.484567123,0.265452524,0.302966315,0.575651546,0.000000014,0,0,0.513888887,0.126581269,0.000000000,
(CrHfNbScTaTi)C6,,-0.564166667,0.558833333,0.077577733,0.126841984,0.173,0,2271,4.500000000,0.430073799,0.011,,0.624480629,0.407199011,0.328767284,0.839401321,0.000000014,0,0,0.374999998,0.239142540,0.543337639,
(CrHfNbScTaV)C6,,-0.485666667,0.637333333,0.082271525,0.136432727,0.173,0,2271,4.666666667,0.390952540,0.011,,0.524633263,0.306043564,0.270372991,0.816858842,0.000000014,0,0,0.444444443,0.321911141,0.543337639,
(CrHfNbScTaW)C6,,-0.429000000,0.694000000,0.070560522,0.349618840,0.173,0,2271,4.833333333,0.409823133,-0.169,,0.452556608,0.233022646,0.416066643,0.315777367,0.000000014,0,0,0.513888887,0.281986748,0.310478651,
(CrHfNbScTaY)C6,,-0.432000000,0.691000000,0.079949435,0.159164485,0.173,0,2271,4.333333333,0.407860270,0.011,,0.456372431,0.236888460,0.299261530,0.763429175,0.000000014,0,0,0.305555554,0.286139563,0.543337639,
(CrHfNbScTaZr)C6,,-0.572333333,0.550666667,0.075280302,0.137648909,0.173,0,2271,4.500000000,0.437999873,-0.015,,0.634868147,0.417722614,0.357349047,0.814000276,0.000000014,0,0,0.374999998,0.222373394,0.509702451,
(CrHfNbScTiV)C6,,-0.536666667,0.586333333,0.080953451,0.136839322,0.173,0,2271,4.500000000,0.428402718,0.037,,0.589502252,0.371762389,0.286770814,0.815903164,0.000000014,0,0,0.374999998,0.242678035,0.576972826,
(CrHfNbScTiW)C6,,-0.480000000,0.643000000,0.074396336,0.347451036,0.173,0,2271,4.666666667,0.452128300,-0.169,,0.517425598,0.298741472,0.368346246,0.320872664,0.000000014,0,0,0.444444443,0.192481969,0.310478651,
(CrHfNbScTiY)C6,,-0.483000000,0.640000000,0.087691862,0.162343942,0.173,0,2271,4.166666667,0.450010000,0.037,,0.521241420,0.302607285,0.202939940,0.755956047,0.000000014,0,0,0.236111110,0.196963644,0.576972826,
(CrHfNbScTiZr)C6,,-0.623333333,0.499666667,0.082000585,0.140445719,0.173,0,2271,4.333333333,0.462264955,-0.015,,0.699737136,0.483441440,0.273743694,0.807426538,0.000000014,0,0,0.305555554,0.171035912,0.509702451,
(CrHfNbScVW)C6,,-0.401500000,0.721500000,0.078956039,0.344887260,0.173,0,2271,4.833333333,0.398856177,-0.169,,0.417578232,0.197586025,0.311620120,0.326898668,0.000000014,0,0,0.513888887,0.305189467,0.310478651,
(CrHfNbScVY)C6,,-0.404500000,0.718500000,0.092369899,0.174013090,0.173,0,2271,4.333333333,0.397046912,0.037,,0.421394055,0.201451838,0.144741645,0.728528398,0.000000014,0,0,0.305555554,0.309017318,0.576972826,
(CrHfNbScVZr)C6,,-0.544833333,0.578166667,0.086716401,0.151986842,0.173,0,2271,4.500000000,0.436873520,-0.015,,0.599889770,0.382285992,0.215075405,0.780299806,0.000000014,0,0,0.374999998,0.224756413,0.509702451,
(CrHfNbScWY)C6,,-0.347833333,0.775166667,0.079489745,0.381124068,0.173,0,2271,4.500000000,0.404423630,-0.169,,0.349317400,0.128430921,0.304980419,0.241726173,0.000000014,0,0,0.374999998,0.293410442,0.310478651,
(CrHfNbScWZr)C6,,-0.488166667,0.634833333,0.074302665,0.365532336,0.173,0,2271,4.666666667,0.461167149,-0.169,,0.527813115,0.309265075,0.369511583,0.278373626,0.000000014,0,0,0.444444443,0.173358535,0.310478651,
(CrHfNbScYZr)C6,,-0.491166667,0.631833333,0.082072841,0.161081415,0.173,0,2271,4.166666667,0.459037187,-0.015,,0.531628938,0.313130888,0.272844764,0.758923543,0.000000014,0,0,0.236111110,0.177864881,0.509702451,
(CrHfNbTaTiV)C6,,-0.600666667,0.522333333,0.086111443,0.119222015,0.173,0,2271,4.833333333,0.412935292,0.011,,0.670906474,0.454233073,0.222601531,0.857311611,0.000000014,0,0,0.513888887,0.275402371,0.543337639,
(CrHfNbTaTiW)C6,,-0.544000000,0.579000000,0.076470208,0.332465537,0.173,0,2271,5.000000000,0.445712912,-0.169,,0.598829819,0.381212155,0.342545726,0.356095201,0.000000014,0,0,0.583333331,0.206054966,0.310478651,
(CrHfNbTaTiY)C6,,-0.547000000,0.576000000,0.086482319,0.158219257,0.173,0,2271,4.500000000,0.443130906,0.011,,0.602645642,0.385077968,0.217987561,0.765650878,0.000000014,0,0,0.374999998,0.211517700,0.543337639,
(CrHfNbTaTiZr)C6,,-0.687333333,0.435666667,0.081750270,0.132465929,0.173,0,2271,4.666666667,0.435410407,0.004,,0.781141358,0.565912123,0.276857797,0.826182568,0.000000014,0,0,0.444444443,0.227851912,0.534282011,
(CrHfNbTaVW)C6,,-0.465500000,0.657500000,0.081576992,0.328722274,0.173,0,2271,5.166666667,0.404195807,-0.169,,0.498982454,0.280056708,0.279013504,0.364893522,0.000000014,0,0,0.652777775,0.293892446,0.310478651,
(CrHfNbTaVY)C6,,-0.468500000,0.654500000,0.091746300,0.168102151,0.173,0,2271,4.666666667,0.401933141,0.011,,0.502798276,0.283922521,0.152499692,0.742421713,0.000000014,0,0,0.444444443,0.298679553,0.543337639,
(CrHfNbTaVZr)C6,,-0.608833333,0.514166667,0.087053957,0.142204860,0.173,0,2271,4.833333333,0.420475690,0.004,,0.681293992,0.464756675,0.210875948,0.803291780,0.000000014,0,0,0.513888887,0.259449200,0.534282011,
(CrHfNbTaWY)C6,,-0.411833333,0.711166667,0.075863770,0.370884828,0.173,0,2271,4.833333333,0.417990198,-0.169,,0.430721622,0.210901604,0.350090271,0.265792908,0.000000014,0,0,0.513888887,0.264707739,0.310478651,
(CrHfNbTaWZr)C6,,-0.552166667,0.570833333,0.071514651,0.353635877,0.173,0,2271,5.000000000,0.453728780,-0.169,,0.609217337,0.391735758,0.404196567,0.306335557,0.000000014,0,0,0.583333331,0.189095845,0.310478651,
(CrHfNbTaYZr)C6,,-0.555166667,0.567833333,0.076668872,0.162044233,0.173,0,2271,4.500000000,0.451138344,0.004,,0.613033160,0.395601571,0.340074193,0.756660497,0.000000014,0,0,0.374999998,0.194576413,0.534282011,
(CrHfNbTiVW)C6,,-0.516500000,0.606500000,0.082400800,0.325495349,0.173,0,2271,5.000000000,0.442850144,-0.169,,0.563851443,0.345775534,0.268764714,0.372478220,0.000000014,0,0,0.583333331,0.212111707,0.310478651,
(CrHfNbTiVY)C6,,-0.519500000,0.603500000,0.096650293,0.169353345,0.173,0,2271,4.500000000,0.440438702,0.037,,0.567667266,0.349641347,0.091490335,0.739480856,0.000000014,0,0,0.374999998,0.217213580,0.576972826,
(CrHfNbTiVZr)C6,,-0.659833333,0.463166667,0.090810344,0.142828569,0.173,0,2271,4.666666667,0.441499497,0.004,,0.746162981,0.530475501,0.164143685,0.801825790,0.000000014,0,0,0.444444443,0.214969263,0.534282011,
(CrHfNbTiWY)C6,,-0.462833333,0.660166667,0.085634887,0.369263531,0.173,0,2271,4.666666667,0.461445344,-0.169,,0.495590611,0.276620429,0.228530249,0.269603671,0.000000014,0,0,0.444444443,0.172769958,0.310478651,
(CrHfNbTiWZr)C6,,-0.603166667,0.519833333,0.080384366,0.351587669,0.173,0,2271,4.833333333,0.479345184,-0.169,,0.674086327,0.457454584,0.293850665,0.311149750,0.000000014,0,0,0.513888887,0.134899379,0.310478651,
(CrHfNbTiYZr)C6,,-0.606166667,0.516833333,0.088813677,0.165369956,0.173,0,2271,4.333333333,0.476572980,0.004,,0.677902149,0.461320397,0.188983711,0.748843580,0.000000014,0,0,0.305555554,0.140764513,0.534282011,
(CrHfNbVWY)C6,,-0.384333333,0.738666667,0.090709519,0.367805051,0.173,0,2271,4.833333333,0.406082367,-0.169,,0.395743245,0.175464982,0.165398013,0.273031743,0.000000014,0,0,0.513888887,0.289901062,0.310478651,
(CrHfNbVWZr)C6,,-0.524666667,0.598333333,0.085510022,0.349269078,0.173,0,2271,5.000000000,0.451414690,-0.169,,0.574238961,0.356299136,0.230083662,0.316599462,0.000000014,0,0,0.583333331,0.193991750,0.310478651,
(CrHfNbVYZr)C6,,-0.527666667,0.595333333,0.094152870,0.177263144,0.173,0,2271,4.500000000,0.448994680,0.004,,0.578054784,0.360164950,0.122560157,0.720889337,0.000000014,0,0,0.374999998,0.199111751,0.534282011,
(CrHfNbWYZr)C6,,-0.471000000,0.652000000,0.077607427,0.384205529,0.173,0,2271,4.666666667,0.470603159,-0.169,,0.505978129,0.287144032,0.328397873,0.234483379,0.000000014,0,0,0.444444443,0.153394826,0.310478651,
(CrHfReScTaTi)C6,,-0.483666667,0.639333333,0.075057053,0.198130148,0.173,0,2271,4.833333333,0.471062157,-0.409,,0.522089381,0.303466355,0.360126436,0.671842666,0.000000014,0,0,0.513888887,0.152423728,0.000000000,
(CrHfReScTaV)C6,,-0.405166667,0.717833333,0.079456101,0.200700163,0.173,0,2271,5.000000000,0.420881779,-0.409,,0.422242015,0.202310908,0.305398977,0.665801995,0.000000014,0,0,0.583333331,0.258590038,0.000000000,
(CrHfReScTaW)C6,,-0.348500000,0.774500000,0.069647437,0.362950869,0.173,0,2271,5.166666667,0.427936035,-0.409,,0.350165361,0.129289990,0.427426105,0.284441214,0.000000014,0,0,0.652777775,0.243665394,0.000000000,
(CrHfReScTaY)C6,,-0.351500000,0.771500000,0.081100911,0.232020114,0.173,0,2271,4.666666667,0.426623077,-0.409,,0.353981183,0.133155803,0.284936305,0.592186285,0.000000014,0,0,0.444444443,0.246443210,0.000000000,
(CrHfReScTaZr)C6,,-0.491833333,0.631166667,0.075834478,0.213574083,0.173,0,2271,4.833333333,0.479681984,-0.409,,0.532476899,0.313989958,0.350454681,0.635542601,0.000000014,0,0,0.513888887,0.134186814,0.000000000,
(CrHfReScTiV)C6,,-0.456166667,0.666833333,0.075295735,0.199311314,0.173,0,2271,4.833333333,0.464798313,-0.409,,0.487111005,0.268029733,0.357157051,0.669066404,0.000000014,0,0,0.513888887,0.165676102,0.000000000,
(CrHfReScTiW)C6,,-0.399500000,0.723500000,0.070874720,0.359938266,0.173,0,2271,5.000000000,0.477289482,-0.409,,0.415034350,0.195008816,0.412157794,0.291522160,0.000000014,0,0,0.583333331,0.139248614,0.000000000,
(CrHfReScTiY)C6,,-0.402500000,0.720500000,0.086778939,0.232785070,0.173,0,2271,4.500000000,0.475791183,-0.409,,0.418850173,0.198874629,0.214297382,0.590388301,0.000000014,0,0,0.374999998,0.142418556,0.000000000,
(CrHfReScTiZr)C6,,-0.542833333,0.580166667,0.080317388,0.213834048,0.173,0,2271,4.666666667,0.510049807,-0.409,,0.597345888,0.379708783,0.294683925,0.634931569,0.000000014,0,0,0.444444443,0.069937801,0.000000000,
(CrHfReScVW)C6,,-0.321000000,0.802000000,0.075159112,0.355359755,0.173,0,2271,5.166666667,0.412107996,-0.409,,0.315186984,0.093853368,0.358856739,0.302283682,0.000000014,0,0,0.652777775,0.277152677,0.000000000,
(CrHfReScVY)C6,,-0.324000000,0.799000000,0.091145143,0.237936733,0.173,0,2271,4.666666667,0.410945252,-0.409,,0.319002807,0.097719182,0.159978526,0.578279619,0.000000014,0,0,0.444444443,0.279612687,0.000000000,
(CrHfReScVZr)C6,,-0.464333333,0.658666667,0.084725961,0.218174242,0.173,0,2271,4.833333333,0.474006212,-0.409,,0.497498522,0.278553336,0.239837966,0.624730196,0.000000014,0,0,0.513888887,0.146195009,0.000000000,
(CrHfReScWY)C6,,-0.267333333,0.855666667,0.079991855,0.399277125,0.173,0,2271,4.833333333,0.407019519,-0.409,,0.246926152,0.024698264,0.298733795,0.199058477,0.000000014,0,0,0.513888887,0.287918335,0.000000000,
(CrHfReScWZr)C6,,-0.407666667,0.715333333,0.074132988,0.382030394,0.173,0,2271,5.000000000,0.487211681,-0.409,,0.425421868,0.205532419,0.371622491,0.239595907,0.000000014,0,0,0.583333331,0.118256280,0.000000000,
(CrHfReScYZr)C6,,-0.410666667,0.712333333,0.083752973,0.239333565,0.173,0,2271,4.500000000,0.485693548,-0.409,,0.429237691,0.209398232,0.251942664,0.574996446,0.000000014,0,0,0.374999998,0.121468186,0.000000000,
(CrHfReTaTiV)C6,,-0.520166667,0.602833333,0.082667978,0.181329963,0.173,0,2271,5.166666667,0.461874592,-0.409,,0.568515226,0.350500416,0.265440824,0.711330516,0.000000014,0,0,0.652777775,0.171861801,0.000000000,
(CrHfReTaTiW)C6,,-0.463500000,0.659500000,0.074883789,0.342101350,0.173,0,2271,5.333333333,0.482026192,-0.409,,0.496438572,0.277479499,0.362281966,0.333446788,0.000000014,0,0,0.722222219,0.129227187,0.000000000,
(CrHfReTaTiY)C6,,-0.466500000,0.656500000,0.086973911,0.224796204,0.173,0,2271,4.833333333,0.480142947,-0.409,,0.500254395,0.281345312,0.211871780,0.609165663,0.000000014,0,0,0.513888887,0.133211556,0.000000000,
(CrHfReTaTiZr)C6,,-0.606833333,0.516166667,0.081626696,0.203012041,0.173,0,2271,5.000000000,0.496334704,-0.409,,0.678750110,0.462179467,0.278395147,0.660368062,0.000000014,0,0,0.583333331,0.098954757,0.000000000,
(CrHfReTaVW)C6,,-0.385000000,0.738000000,0.079671977,0.336241481,0.173,0,2271,5.500000000,0.429447319,-0.409,,0.396591206,0.176324052,0.302713318,0.347220067,0.000000014,0,0,0.791666663,0.240467979,0.000000000,
(CrHfReTaVY)C6,,-0.388000000,0.735000000,0.091885865,0.228600817,0.173,0,2271,5.000000000,0.427883162,-0.409,,0.400407029,0.180189865,0.150763396,0.600223144,0.000000014,0,0,0.583333331,0.243777257,0.000000000,
(CrHfReTaVZr)C6,,-0.528333333,0.594666667,0.086580698,0.205885621,0.173,0,2271,5.166666667,0.470028959,-0.409,,0.578902744,0.361024019,0.216763652,0.653613881,0.000000014,0,0,0.652777775,0.154609658,0.000000000,
(CrHfReTaWY)C6,,-0.331333333,0.791666667,0.077845779,0.386508588,0.173,0,2271,5.166666667,0.432580885,-0.409,,0.328330374,0.107168948,0.325432595,0.229070174,0.000000014,0,0,0.652777775,0.233838313,0.000000000,
(CrHfReTaWZr)C6,,-0.471666667,0.651333333,0.072948807,0.367502834,0.173,0,2271,5.333333333,0.490789047,-0.409,,0.506826090,0.288003102,0.386354589,0.273742085,0.000000014,0,0,0.722222219,0.110687669,0.000000000,
(CrHfReTaYZr)C6,,-0.474666667,0.648333333,0.079787134,0.235070911,0.173,0,2271,4.833333333,0.488889444,-0.409,,0.510641912,0.291868915,0.301280675,0.585015565,0.000000014,0,0,0.513888887,0.114706647,0.000000000,
(CrHfReTiVW)C6,,-0.436000000,0.687000000,0.077934340,0.332085163,0.173,0,2271,5.333333333,0.474739929,-0.409,,0.461460195,0.242042877,0.324330829,0.356989248,0.000000014,0,0,0.722222219,0.144642689,0.000000000,
(CrHfReTiVY)C6,,-0.439000000,0.684000000,0.094865104,0.228065536,0.173,0,2271,4.833333333,0.473002114,-0.409,,0.465276018,0.245908691,0.113699420,0.601481289,0.000000014,0,0,0.513888887,0.148319372,0.000000000,
(CrHfReTiVZr)C6,,-0.579333333,0.543666667,0.088225779,0.204694895,0.173,0,2271,5.000000000,0.497252674,-0.409,,0.643771734,0.426742845,0.196297603,0.656412613,0.000000014,0,0,0.583333331,0.097012614,0.000000000,
(CrHfReTiWY)C6,,-0.382333333,0.740666667,0.085493425,0.384086217,0.173,0,2271,5.000000000,0.483273445,-0.409,,0.393199363,0.172887773,0.230290138,0.234763816,0.000000014,0,0,0.583333331,0.126588383,0.000000000,
(CrHfReTiWZr)C6,,-0.522666667,0.600333333,0.079550467,0.364619284,0.173,0,2271,5.166666667,0.522481472,-0.409,,0.571695079,0.353721927,0.304224997,0.280519702,0.000000014,0,0,0.652777775,0.043636204,0.000000000,
(CrHfReTiYZr)C6,,-0.525666667,0.597333333,0.089832214,0.235967276,0.173,0,2271,4.666666667,0.520403583,-0.409,,0.575510902,0.357587741,0.176312346,0.582908711,0.000000014,0,0,0.444444443,0.048032382,0.000000000,
(CrHfReVWY)C6,,-0.303833333,0.819166667,0.090231969,0.380719348,0.173,0,2271,5.166666667,0.415795389,-0.409,,0.293351997,0.071732326,0.171339094,0.242677444,0.000000014,0,0,0.652777775,0.269351282,0.000000000,
(CrHfReVWZr)C6,,-0.444166667,0.678833333,0.084344299,0.360308510,0.173,0,2271,5.333333333,0.484098963,-0.409,,0.471847713,0.252566480,0.244586132,0.290651924,0.000000014,0,0,0.722222219,0.124841839,0.000000000,
(CrHfReVYZr)C6,,-0.447166667,0.675833333,0.094811785,0.241361877,0.173,0,2271,4.833333333,0.482344074,-0.409,,0.475663536,0.256432293,0.114362752,0.570229019,0.000000014,0,0,0.513888887,0.128554647,0.000000000,
(CrHfReWYZr)C6,,-0.390500000,0.732500000,0.080104654,0.402840608,0.173,0,2271,5.000000000,0.493359487,-0.409,,0.403586881,0.183411376,0.297330497,0.190682718,0.000000014,0,0,0.583333331,0.105249406,0.000000000,
(CrHfScTaTiV)C6,,-0.557166667,0.565833333,0.082611101,0.131455527,0.173,0,2271,4.500000000,0.430816441,0.060,,0.615577042,0.398178780,0.266148405,0.828557458,0.000000014,0,0,0.374999998,0.237571337,0.606727030,
(CrHfScTaTiW)C6,,-0.500500000,0.622500000,0.075692399,0.351188458,0.173,0,2271,4.666666667,0.456965261,-0.169,,0.543500387,0.325157863,0.352222248,0.312088071,0.000000014,0,0,0.444444443,0.182248441,0.310478651,
(CrHfScTaTiY)C6,,-0.503500000,0.619500000,0.088387136,0.150443788,0.173,0,2271,4.166666667,0.454734263,0.060,,0.547316210,0.329023676,0.194290202,0.783926663,0.000000014,0,0,0.236111110,0.186968550,0.606727030,
(CrHfScTaTiZr)C6,,-0.643833333,0.479166667,0.082884293,0.128894875,0.173,0,2271,4.333333333,0.460661993,-0.015,,0.725811926,0.509857830,0.262749692,0.834576120,0.000000014,0,0,0.305555554,0.174427288,0.509702451,
(CrHfScTaVW)C6,,-0.422000000,0.701000000,0.080273299,0.349368478,0.173,0,2271,4.833333333,0.408291562,-0.169,,0.443653022,0.224002415,0.295232415,0.316365829,0.000000014,0,0,0.513888887,0.285227081,0.310478651,
(CrHfScTaVY)C6,,-0.425000000,0.698000000,0.093103313,0.164494174,0.173,0,2271,4.333333333,0.406372981,0.060,,0.447468844,0.227868229,0.135617422,0.750902053,0.000000014,0,0,0.305555554,0.289286211,0.606727030,
(CrHfScTaVZr)C6,,-0.565333333,0.557666667,0.087633094,0.143139404,0.173,0,2271,4.500000000,0.438859380,-0.015,,0.625964560,0.408702383,0.203671058,0.801095190,0.000000014,0,0,0.374999998,0.220554941,0.509702451,
(CrHfScTaWY)C6,,-0.368333333,0.754666667,0.079947113,0.382215762,0.173,0,2271,4.500000000,0.416382703,-0.169,,0.375392190,0.154847311,0.299290422,0.239160210,0.000000014,0,0,0.374999998,0.268108705,0.310478651,
