Composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,compound possible,max ionic char,avg ionic char,Miedema_deltaH_inter,Miedema_deltaH_amor,Miedema_deltaH_ss_min,Weight Fraction,Atomic Fraction,Yang delta,Yang omega,APE mean,Radii local mismatch,Radii gamma,Configuration entropy,Atomic weight mean,Total weight,Lambda entropy,Electronegativity delta,Electronegativity local mismatch,VEC mean,Mixing enthalpy,Mean cohesive energy,Interant electrons,Interant s electrons,Interant p electrons,Interant d electrons,Interant f electrons,Shear modulus mean,Shear modulus delta,Shear modulus local mismatch,Shear modulus strength model,Yang omega,Yang delta,band center,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,transition metal fraction,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,mean simul. packing efficiency,mean abs simul. packing efficiency,dist from 1 clusters |APE| < 0.010,dist from 3 clusters |APE| < 0.010,dist from 5 clusters |APE| < 0.010,EFA
(TiZrHfVNbTaScCo)C8,21,73,52,39.875,16.625,21,11,58,47,42.75,7.9375,11,44.955912,180.94788,135.991968,93.28323338,43.21785331,44.955912,1768,3290,1522,2297.5,413.375,1768,3,9,6,4.875,1.125,3,4,6,2,4.75,0.75,4,126,175,49,161.625,11.46875,126,1.3,1.88,0.58,1.5175,0.145,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,7,6,3,1.25,1,0,14,14,3.5,5.25,0,3,19,16,8.375,5.21875,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,3,9,6,7,1.25,3,0,0,0,0,0,0,3,9,6,7.125,1.125,3,10.245,23.195,12.95,17.984375,3.50203125,10.245,0,0,0,0,0,0,0,1.5484712,1.5484712,0.19356251,0.338727172,0,194,229,35,207.125,16.40625,194,FALSE,0.080660682,0.007913523,-0.500067524,-0.356015462,-0.330441287,Ti0.06414201977698115 Zr0.12224061696231914 Hf0.23917749409809197 V0.06826186517786964 Nb0.12449501458975343 Ta0.24247106561018686 Sc0.06024114727466156 Co0.07897077651013616 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Co0.125,0.082364796,4.814578892,-0.007545533,6.703125,1.167778145,-0.017288477,93.28323338,746.265867,-2.54843453,0.136466552,0.28984375,4.875,8.25,5.85125,25,1,0,24,0,48.35,0.320255065,8.4721875,-0.047211234,4.814578892,0.082364796,3.68812843,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,3,3.5,0.223880597,0,0.358208955,0.417910448,-0.007545533,0.017650057,0.215864849,0.215864849,0.215864849,44.8724
(TiZrHfVNbTaScCr)C8,21,73,52,39.5,17,21,11,49,38,41.625,7.65625,11,44.955912,180.94788,135.991968,92.4160965,43.77399263,44.955912,1814,3290,1476,2349,374.75,1814,3,6,3,4.5,0.75,3,4,6,2,4.75,0.75,4,139,175,36,163.25,9.4375,139,1.3,1.66,0.36,1.49,0.12,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,1,5,4,2.75,1,1,0,14,14,3.5,5.25,0,3,19,16,8,5.25,3,0,1,1,0.25,0.375,0,0,0,0,0,0,0,5,9,4,7.25,1,5,0,0,0,0,0,0,6,9,3,7.5,0.75,6,11.19,23.195,12.005,18.1025,3.354375,11.19,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211.5,17.5,194,FALSE,0.031880743,0.004388008,0.079571175,0.154321727,0.082322016,Ti0.06474386201758693 Zr0.1233875962289751 Hf0.2414216878333527 V0.06890236377815416 Nb0.12566314678742138 Ta0.24474616280725509 Sc0.06080638777033825 Cr0.0703287927769163 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Cr0.125,0.075085324,29.5350054,0.009110809,6.15625,1.141525156,-0.017288477,92.4160965,739.328772,-3.066525744,0.10965526,0.240625,4.5,1.375,5.815,24,2,0,22,0,53.385,0.495558619,12.8778125,-0.095000582,29.5350054,0.075085324,3.624629174,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,s,Ti,-0.167106,s,Hf,-0.166465,0.000641,1.75,0,2.75,3.5,0.21875,0,0.34375,0.4375,0.009110809,0.013222652,0.215864849,0.215864849,0.215864849,48.8443
(TiZrHfVNbTaScCu)C8,21,73,52,40.125,16.40625,21,11,64,53,43.5,8.25,11,44.955912,180.94788,135.991968,93.859834,42.929553,44.955912,1357.77,3290,1932.23,2246.22125,451.8340625,1357.77,3,11,8,5.125,1.46875,3,4,6,2,4.75,0.75,4,132,175,43,162.375,10.53125,132,1.3,1.9,0.6,1.52,0.1475,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,1,10,9,3.375,1.8125,1,0,14,14,3.5,5.25,0,3,19,16,8.625,5.53125,3,0,1,1,0.25,0.375,0,0,0,0,0,0,0,0,9,9,6.625,1.8125,0,0,0,0,0,0,0,1,9,8,6.875,1.46875,1,11.07,23.195,12.125,18.0875,3.373125,11.07,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211,17,194,FALSE,0.086068815,0.008352131,0.005788832,0.086090566,-0.033148068,Ti0.0637479819109844 Zr0.12148966724147411 Hf0.23770817664135221 V0.06784251823841919 Nb0.12373021563196028 Ta0.24098151505360638 Sc0.05987107328572516 Cu0.08462885199647804 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Cu0.125,0.08082482,310.6699549,-0.007384576,6.59375,1.162421263,-0.017288477,93.859834,750.878672,-2.646471636,0.099590178,0.21875,5.125,0.125,5.73875,19,2,0,17,0,44.43875,0.253866146,6.07328125,-0.029471838,310.6699549,0.08082482,3.70993654,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.75,0,3.375,3.5,0.202898551,0,0.391304348,0.405797101,-0.007384576,0.016855085,0.215864849,0.215864849,0.215864849,63.9
(TiZrHfVNbTaScFe)C8,21,73,52,39.75,16.75,21,11,55,44,42.375,7.84375,11,44.955912,180.94788,135.991968,92.897209,43.41315825,44.955912,1811,3290,1479,2302.875,409.34375,1811,3,8,5,4.75,1,3,4,6,2,4.75,0.75,4,132,175,43,162.375,10.53125,132,1.3,1.83,0.53,1.51125,0.13875,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,6,5,2.875,1.125,1,0,14,14,3.5,5.25,0,3,19,16,8.25,5.125,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,9,5,7.125,1.125,4,0,0,0,0,0,0,4,9,5,7.25,1,4,10.73,23.195,12.465,18.045,3.42625,10.73,0,0,0,0,0,0,0,2.1106628,2.1106628,0.26383646,0.461706585,0,194,229,35,211.5,17.5,194,FALSE,0.067815945,0.006900463,-0.177007641,-0.072145992,-0.122698321,Ti0.06440855505142247 Zr0.1227485747176753 Hf0.24017137048756756 V0.06854552002741006 Nb0.125012340252332 Ta0.2434786280823571 Sc0.06049147289236643 Fe0.0751435384888689 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Fe0.125,0.082364796,13.55343027,-0.007545533,6.703125,1.167778145,-0.017288477,92.897209,743.177672,-2.54843453,0.12584529,0.27125,4.75,2.9375,5.8375,24,1,0,23,0,48.9875,0.340602853,9.03,-0.052382624,13.55343027,0.082364796,3.661802779,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.875,3.5,0.227272727,0,0.348484848,0.424242424,-0.007545533,0.017650057,0.215864849,0.215864849,0.215864849,42.8449
(TiZrHfVNbTaScMn)C8,21,73,52,39.625,16.875,21,11,52,41,42,7.75,11,44.955912,180.94788,135.991968,92.78383963,43.49818528,44.955912,1519,3290,1771,2266.375,436.71875,1519,3,7,4,4.625,0.875,3,4,6,2,4.75,0.75,4,139,175,36,163.25,9.4375,139,1.3,1.63,0.33,1.47625,0.1096875,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,5,4,2.75,1,1,0,14,14,3.5,5.25,0,3,19,16,8.125,5.1875,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,5,9,4,7.25,1,5,0,0,0,0,0,0,5,9,4,7.375,0.875,5,10.48758621,23.195,12.70741379,18.01469828,3.464127155,10.48758621,0,0,0,0,0,0,0,0.000310121,0.000310121,4.23755E-05,6.69363E-05,0,194,229,35,210,16,194,FALSE,0.02685774,0.003564624,0.048470274,0.124071228,0.048674917,Ti0.06448725364441393 Zr0.12289855696947828 Hf0.24046482760547858 V0.06862927343528762 Nb0.12516508852120053 Ta0.2437761262243085 Sc0.06056538533770556 Mn0.07401348826212686 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Mn0.125,0.072497182,48.2242117,0.006793133,5.9375,1.131384634,-0.017288477,92.78383963,742.270717,-3.289383337,0.099590178,0.21875,4.625,0.8125,5.6675,23,1,0,22,0,48.3625,0.320641222,8.483125,-0.047308765,48.2242117,0.072497182,3.624692344,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.75,3.5,0.230769231,0,0.338461538,0.430769231,0.006793133,0.0128947,0.215864849,0.215864849,0.215864849,42.4187
(TiZrHfVNbTaScMo)C8,21,73,52,41.75,15.4375,21,11,50,39,41.75,7.6875,11,44.955912,180.94788,135.991968,97.911584,40.903678,44.955912,1814,3290,1476,2438.5,422,1814,3,6,3,4.5,0.75,3,4,6,2,4.875,0.65625,4,153,175,22,165.125,7.375,153,1.3,2.16,0.86,1.5525,0.183125,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,1,5,4,2.75,1,1,0,14,14,3.5,5.25,0,3,19,16,8,5.25,3,0,1,1,0.25,0.375,0,0,0,0,0,0,0,5,9,4,7.25,1,5,0,0,0,0,0,0,6,9,3,7.5,0.75,6,13.01,23.195,10.185,18.665,2.90875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211.5,17.5,194,FALSE,0.168812602,0.015650856,0.194872273,0.259097797,0.150370578,Ti0.06111154098837243 Zr0.11646518927702357 Hf0.22787722128010104 V0.06503673857269464 Nb0.1186130747582114 Ta0.2310151834328263 Sc0.05739497062397192 Mo0.12248608106679865 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Mo0.125,0.065231965,13.22602388,-0.002587673,5.328125,1.121248396,-0.017288477,97.911584,783.272672,-4.062896957,0.10965526,0.240625,4.5,3.1875,6.155,24,2,0,22,0,53.2725,0.491556827,12.779375,-0.093820617,13.22602388,0.065231965,3.648699782,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,s,Ti,-0.167106,s,Hf,-0.166465,0.000641,1.75,0,2.75,3.5,0.21875,0,0.34375,0.4375,-0.002587673,0.016430374,0.215864849,0.215864849,0.215864849,62.3694
(TiZrHfVNbTaScNi)C8,21,73,52,40,16.5,21,11,61,50,43.125,8.0625,11,44.955912,180.94788,135.991968,93.253259,43.2328405,44.955912,1728,3290,1562,2292.5,417.125,1728,3,10,7,5,1.25,3,4,6,2,4.75,0.75,4,124,175,51,161.375,11.78125,124,1.3,1.91,0.61,1.52125,0.14875,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,8,7,3.125,1.4375,1,0,14,14,3.5,5.25,0,3,19,16,8.5,5.375,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,2,9,7,6.875,1.4375,2,0,0,0,0,0,0,2,9,7,7,1.25,2,10.32,23.195,12.875,17.99375,3.4903125,10.32,0,0,0,0,0,0,0,0.5953947,0.5953947,0.074427948,0.130241688,0,194,229,35,211,17,194,FALSE,0.088829279,0.008578464,-0.672853604,-0.507802188,-0.469269985,Ti0.06416263693261379 Zr0.12227990873755949 Hf0.23925437286862003 V0.0682838065745241 Nb0.1245350309955387 Ta0.24254900303269827 Sc0.06026051057368407 Ni0.0786747302847614 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Ni0.125,0.08082482,3.58271941,-0.007384576,6.59375,1.162421263,-0.017288477,93.253259,746.026072,-2.646471636,0.142906692,0.30078125,5,11.0625,5.8575,26,1,0,25,0,48.17875,0.315024336,8.32234375,-0.045891969,3.58271941,0.08082482,3.701931699,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,3.125,3.5,0.220588235,0,0.367647059,0.411764706,-0.007384576,0.016855085,0.215864849,0.215864849,0.215864849,56.4291
(TiZrHfVNbTaScOs)C8,21,76,55,46,20.75,21,11,57,46,42.625,7.90625,11,44.955912,190.23,145.274088,109.695334,55.1454695,44.955912,1814,3306,1492,2489.75,473.25,1814,3,8,5,4.75,1,3,4,6,2,5,0.75,4,144,175,31,163.875,8.65625,144,1.3,2.2,0.9,1.5575,0.189375,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,6,5,2.875,1.125,1,0,14,14,5.25,6.5625,0,3,22,19,10,7.25,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,4,9,5,7.125,1.125,4,0,0,0,0,0,0,4,9,5,7.25,1,4,13.01,23.195,10.185,18.465,3.05875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.183313517,0.017011481,-0.843714945,-0.648012268,-0.544815356,Ti0.05454539205833494 Zr0.1039515500267313 Hf0.2033928808676584 V0.058048845541597956 Nb0.10586865527024147 Ta0.20619368368029214 Sc0.05122814977709078 Os0.21677084277805284 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Os0.125,0.069018037,3.1591916,0.007048126,5.640625,1.121402347,-0.017288477,109.695334,877.562672,-3.629372408,0.156096381,0.32265625,4.75,13.625,6.32375,24,1,0,23,0,65.035,0.85958875,23.0715625,-0.219194667,3.1591916,0.069018037,3.752326988,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.875,5.25,0.1875,0,0.2875,0.525,0.007048126,0.014350622,0.215864849,0.215864849,0.215864849,44.834
(TiZrHfVNbTaScRe)C8,21,75,54,45.875,20.59375,21,11,54,43,42.25,7.8125,11,44.955912,186.207,141.251088,109.192459,54.51687575,44.955912,1814,3459,1645,2508.875,493.09375,1814,3,7,4,4.625,0.875,3,4,6,2,5,0.75,4,151,175,24,164.75,7.75,151,1.3,1.9,0.6,1.52,0.1475,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,5,4,2.75,1,1,0,14,14,5.25,6.5625,0,3,21,18,9.875,7.09375,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,5,9,4,7.25,1,5,0,0,0,0,0,0,5,9,4,7.375,0.875,5,13.01,23.195,10.185,18.535625,3.00578125,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.086068815,0.008352131,-0.409027758,-0.266892154,-0.250828299,Ti0.05479659543155813 Zr0.10443028854217853 Hf0.20432958653307734 V0.05831618372107546 Nb0.1063562228230431 Ta0.20714328816424948 Sc0.05146407592121356 Re0.21316375886360428 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Re0.125,0.0669952,6.609467075,0.00715796,5.484375,1.12132531,-0.017288477,109.192459,873.539672,-3.851849948,0.142906692,0.30078125,4.625,6.5625,6.30625,23,1,0,22,0,61.11,0.749145496,19.6371875,-0.178065515,6.609467075,0.0669952,3.659621955,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.75,5.25,0.189873418,0,0.278481013,0.53164557,0.00715796,0.015747291,0.215864849,0.215864849,0.215864849,48.2276
(TiZrHfVNbTaScRh)C8,21,73,52,42.125,15.90625,21,11,59,48,42.875,7.96875,11,44.955912,180.94788,135.991968,98.7797715,41.50101638,44.955912,1814,3290,1476,2356.125,369.40625,1814,3,9,6,4.875,1.125,3,4,6,2,4.875,0.65625,4,142,175,33,163.625,8.96875,142,1.3,2.28,0.98,1.5675,0.201875,1.3,1,2,1,1.75,0.375,1,0,0,0,0,0,0,1,8,7,3.125,1.4375,1,0,14,14,3.5,5.25,0,3,19,16,8.375,5.21875,3,0,1,1,0.25,0.375,0,0,0,0,0,0,0,2,9,7,6.875,1.4375,2,0,0,0,0,0,0,3,9,6,7.125,1.125,3,13.01,23.195,10.185,18.40875,3.1009375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211,17,194,FALSE,0.213450798,0.019895929,-1.167935639,-0.936717401,-0.778714525,Ti0.060572877514704505 Zr0.11543861487875581 Hf0.22586861319070778 V0.06446347671496688 Nb0.11756756797114072 Ta0.2289789159919245 Sc0.056889066604087046 Rh0.1302208671337127 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Rh0.125,0.072497182,2.150960413,0.006793133,5.9375,1.131384634,-0.017288477,98.7797715,790.238172,-3.289383337,0.156096381,0.32265625,4.875,18.9375,6.02125,27,2,0,25,0,57.1975,0.626577737,16.21375,-0.135904917,2.150960413,0.072497182,3.691085035,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.75,0,3.125,3.5,0.208955224,0,0.373134328,0.417910448,0.006793133,0.0128947,0.215864849,0.215864849,0.215864849,54.0491
(TiZrHfVNbTaScTc)C8,21,73,52,41.875,15.59375,21,11,53,42,42.125,7.78125,11,44.955912,180.94788,135.991968,98.166584,40.776178,44.955912,1814,3290,1476,2380.25,363.75,1814,3,7,4,4.625,0.875,3,4,6,2,4.875,0.65625,4,147,175,28,164.25,8.25,147,1.3,1.9,0.6,1.52,0.1475,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,5,4,2.75,1,1,0,14,14,3.5,5.25,0,3,19,16,8.125,5.1875,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,5,9,4,7.25,1,5,0,0,0,0,0,0,5,9,4,7.375,0.875,5,13.01,23.195,10.185,18.489375,3.04046875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.086068815,0.008352131,-0.787337255,-0.602458497,-0.503272124,Ti0.06095123978236829 Zr0.11615969034839797 Hf0.2272794783202398 V0.06486614121155523 Nb0.11830194172795092 Ta0.23040920930894362 Sc0.05724441832467145 Tc0.12478788097587258 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Tc0.125,0.067975352,3.211777352,0.007108883,5.5625,1.121363813,-0.017288477,98.166584,785.332672,-3.741569383,0.149457033,0.31171875,4.625,12.8125,6.15875,23,1,0,22,0,56.5725,0.605825343,15.666875,-0.129135299,3.211777352,0.067975352,3.647975522,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.75,3.5,0.230769231,0,0.338461538,0.430769231,0.007108883,0.015054796,0.215864849,0.215864849,0.215864849,54.4243
(TiZrHfVNbTaScW)C8,21,74,53,45.75,20.4375,21,11,51,40,41.875,7.71875,11,44.955912,183.84,138.884088,108.896584,54.147032,44.955912,1814,3695,1881,2538.375,529.96875,1814,3,6,3,4.5,0.75,3,4,6,2,5,0.75,4,153,175,22,166.125,6.375,153,1.3,2.36,1.06,1.5775,0.214375,1.3,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,4,3,2.625,0.875,1,0,14,14,5.25,6.5625,0,3,20,17,9.75,6.9375,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,6,9,3,7.375,0.875,6,0,0,0,0,0,0,6,9,3,7.5,0.75,6,13.01,23.195,10.185,18.71,2.875,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,211.5,17.5,194,FALSE,0.244896158,0.022977239,0.137205457,0.212217287,0.111747168,Ti0.05494547928151721 Zr0.10471402849514544 Hf0.20488475561363795 V0.05847463038877325 Nb0.1066451955921776 Ta0.20770610214917298 Sc0.051603905224428336 W0.21102590325514708 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125W0.125,0.069018037,18.97714065,0.007048126,5.640625,1.121402347,-0.017288477,108.896584,871.172672,-3.629372408,0.11808607,0.25703125,4.5,2.3125,6.415,22,1,0,21,0,57.9225,0.650252095,16.848125,-0.143759228,18.97714065,0.069018037,3.70165914,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.625,s,Ta,-0.174814,d,Ti,-0.17001,0.004804,1.875,0,2.625,5.25,0.192307692,0,0.269230769,0.538461538,0.007048126,0.014350622,0.215864849,0.215864849,0.215864849,58.4659
(TiZrHfVNbTaScY)C8,21,73,52,41.375,15.5625,21,11,48,37,37,12.75,11,44.955912,180.94788,135.991968,97.02981525,41.34456238,44.955912,1799,3290,1491,2301.375,410.46875,1799,3,5,2,4.125,0.65625,3,4,6,2,4.875,0.65625,4,153,190,37,169.625,7.96875,153,1.22,1.63,0.41,1.435,0.1325,1.22,1,2,1,1.875,0.21875,1,0,0,0,0,0,0,1,4,3,2.25,0.8125,1,0,14,14,3.5,5.25,0,3,19,16,7.625,5.4375,3,0,1,1,0.125,0.21875,0,0,0,0,0,0,0,6,9,3,7.75,0.8125,6,0,0,0,0,0,0,7,9,2,7.875,0.65625,7,13.01,32.365,19.355,20.749375,4.249375,13.01,0,0,0,0,0,0,0,2.25333E-05,2.25333E-05,3.61042E-06,5.41562E-06,0,194,229,35,207.125,16.40625,194,FALSE,0.041154191,0.004992959,0.665415353,0.667683175,0.477787659,Ti0.0616653240510009 Zr0.11752057829461857 Hf0.22994220840794602 V0.06562609115139997 Nb0.11968792757234481 Ta0.2331086062745028 Sc0.05791507471720141 Y0.11453418953098542 ,Ti0.125Zr0.125Hf0.125V0.125Nb0.125Ta0.125Sc0.125Y0.125,0.088266101,3.637693139,0.001798349,7.390625,1.192004064,-0.017288477,97.02981525,776.238522,-2.219059002,0.099236526,0.20859375,4.125,10.9375,5.84875,19,1,0,18,0,42.0225,0.305489333,6.99125,-0.042576701,3.637693139,0.088266101,3.566084556,8,0.353553391,0.25,0.189464571,0.168237524,0.153893052,0.5,d,Ti,-0.17001,d,Ti,-0.17001,0,1.875,0,2.25,3.5,0.245901639,0,0.295081967,0.459016393,0.001798349,0.018410295,0.215864849,0.215864849,0.215864849,44.4382
